num_points,true_distance,epsilon,sample_size,Method1_avg_time,Method2_avg_time,Method1_accuracy,Method2_accuracy
200,0.345,0.05,200,0.00321076,0.00318377,100,100
200,0.37,0.5,20,0.00056941,0.00056574,100,100
200,0.37,0.45,23,0.0005836,0.00058733,100,100
200,0.37,0.4,25,0.00060433,0.00061269,100,100
200,0.37,0.35,29,0.0006127,0.00063254,100,100
200,0.37,0.3,34,0.00068056,0.00067857,100,100
200,0.37,0.25,40,0.00069792,0.00069413,100,100
200,0.37,0.2,50,0.00080283,0.00079724,100,100
200,0.37,0.15,67,0.00102493,0.00104056,100,100
200,0.37,0.1,101,0.00154201,0.00150317,100,100
200,0.37,0.05,200,0.00177743,0.00176083,100,100
200,0.375,0.5,20,0.00056591,0.00056493,100,100
200,0.375,0.45,23,0.00058316,0.00059162,100,100
200,0.375,0.4,25,0.0005929,0.00060678,100,100
200,0.375,0.35,29,0.00061817,0.00061351,100,100
200,0.375,0.3,34,0.00065507,0.00064641,100,100
200,0.375,0.25,40,0.00071602,0.00071639,100,100
200,0.375,0.2,50,0.00083399,0.00078481,100,100
200,0.375,0.15,67,0.00101637,0.0010342,100,100
200,0.375,0.1,101,0.00150738,0.00149645,100,100
200,0.375,0.05,200,0.00211195,0.0021035,100,100
200,0.39,0.5,20,0.00058773,0.00058801,100,100
200,0.39,0.45,23,0.00061473,0.0006087,100,100
200,0.39,0.4,25,0.00062549,0.0006126,100,100
200,0.39,0.35,29,0.00064755,0.00065899,100,100
200,0.39,0.3,34,0.00068292,0.00068353,100,100
200,0.39,0.25,40,0.00073901,0.00074113,100,100
200,0.39,0.2,50,0.00083652,0.00080796,100,100
200,0.39,0.15,67,0.00107544,0.00107816,100,100
200,0.39,0.1,101,0.00154922,0.00157303,100,100
200,0.39,0.05,200,0.00259155,0.00258127,100,100
200,0.395,0.5,20,0.00056874,0.00057849,100,100
200,0.395,0.45,23,0.00058446,0.00058242,100,100
200,0.395,0.4,25,0.00060281,0.00059839,100,100
200,0.395,0.35,29,0.00062198,0.00061317,100,100
200,0.395,0.3,34,0.00065379,0.00065842,100,100
200,0.395,0.25,40,0.00069225,0.00070531,100,100
200,0.395,0.2,50,0.00080836,0.000799509999999999,100,100
200,0.395,0.15,67,0.00104482,0.00101644,100,100
200,0.395,0.1,101,0.0014646,0.00144002,100,100
200,0.395,0.05,200,0.00219582,0.00218693,100,100
200,0.4,0.5,20,0.00058373,0.00056176,100,100
200,0.4,0.45,23,0.0005822,0.00059257,100,100
200,0.4,0.4,25,0.00059169,0.00060444,100,100
200,0.4,0.35,29,0.00061391,0.00061383,100,100
200,0.4,0.3,34,0.00065629,0.00065003,100,100
200,0.4,0.25,40,0.00070981,0.00068923,100,100
200,0.4,0.2,50,0.00080728,0.00079609,100,100
200,0.4,0.15,67,0.00108454,0.00103897,100,100
200,0.4,0.1,101,0.00150408,0.0015082,100,100
200,0.4,0.05,200,0.00249572,0.00248353,100,100
200,0.4,0.5,20,0.00057695,0.00057813,100,100
200,0.4,0.45,23,0.00058538,0.00059753,100,100
200,0.4,0.4,25,0.0005969,0.00059191,100,100
200,0.4,0.35,29,0.00062346,0.00061259,100,100
200,0.4,0.3,34,0.00066101,0.00064491,100,100
200,0.4,0.25,40,0.00070369,0.00070546,100,100
200,0.4,0.2,50,0.00080023,0.00080641,100,100
200,0.4,0.15,67,0.00106375,0.00104804,100,100
200,0.4,0.1,101,0.00158151,0.00149284,100,100
200,0.4,0.05,200,0.00213059,0.00211779,100,100
200,0.405,0.5,20,0.00056912,0.00056349,100,100
200,0.405,0.45,23,0.00058998,0.00059038,100,100
200,0.405,0.4,25,0.00059992,0.00060493,100,100
200,0.405,0.35,29,0.00061479,0.00062273,100,100
200,0.405,0.3,34,0.00065901,0.00065548,100,100
200,0.405,0.25,40,0.0007129,0.00069727,100,100
200,0.405,0.2,50,0.00080757,0.00080254,100,100
200,0.405,0.15,67,0.00104907,0.0010369,100,100
200,0.405,0.1,101,0.00155254,0.00152432,100,100
200,0.405,0.05,200,0.00208648,0.00207315,100,100
200,0.415,0.5,20,0.00056519,0.00056526,100,100
200,0.415,0.45,23,0.00059001,0.00058282,100,100
200,0.415,0.4,25,0.00060458,0.00059731,100,100
200,0.415,0.35,29,0.00061419,0.00069066,100,100
200,0.415,0.3,34,0.00067144,0.0006643,100,100
200,0.415,0.25,40,0.00070162,0.00070361,100,100
200,0.415,0.2,50,0.00084413,0.00079523,100,100
200,0.415,0.15,67,0.00105042,0.00106174,100,100
200,0.415,0.1,101,0.00147907,0.00177775,100,100
200,0.415,0.05,200,0.00177375,0.00177382,100,100
200,0.42,0.5,20,0.00056669,0.00058323,100,100
200,0.42,0.45,23,0.00058606,0.00058492,100,100
200,0.42,0.4,25,0.00060361,0.00058996,100,100
200,0.42,0.35,29,0.00061991,0.00061721,100,100
200,0.42,0.3,34,0.00065433,0.00065582,100,100
200,0.42,0.25,40,0.00069358,0.00071094,100,100
200,0.42,0.2,50,0.00078885,0.00079642,100,100
200,0.42,0.15,67,0.00101389,0.00102365,100,100
200,0.42,0.1,101,0.0014942,0.00144476,100,100
200,0.42,0.05,200,0.00209657,0.00211725,100,100
200,0.42,0.5,20,0.00057326,0.00058623,100,100
200,0.42,0.45,23,0.00058513,0.00059106,100,100
200,0.42,0.4,25,0.00060049,0.00059361,100,100
200,0.42,0.35,29,0.00062008,0.00060969,100,100
200,0.42,0.3,34,0.00065562,0.00064243,100,100
200,0.42,0.25,40,0.00069304,0.00069279,100,100
200,0.42,0.2,50,0.00081844,0.00079217,100,100
200,0.42,0.15,67,0.00101532,0.00100803,100,100
200,0.42,0.1,101,0.00142472,0.00145836,100,100
200,0.42,0.05,200,0.00214538,0.00213648,100,100
300000,0.071086666667,0.5,20,0.00057908,0.00209653,61,86
300000,0.071086666667,0.45,23,0.00059354,0.00189074,72,89
300000,0.071086666667,0.4,25,0.00061175,0.00148114,79,85
300000,0.071086666667,0.35,29,0.00067304,0.00134258,88,93
300000,0.071086666667,0.3,34,0.000674289999999999,0.00131181,82,95
300000,0.071086666667,0.25,40,0.00072493,0.0010014,93,98
300000,0.071086666667,0.2,50,0.00084136,0.00089248,96,99
300000,0.071086666667,0.15,67,0.00108078,0.00111252,98,100
300000,0.071086666667,0.1,101,0.00163278,0.00160167,100,100
300000,0.071086666667,0.05,201,0.00283239,0.002948,100,100
300000,0.128273333333,0.5,20,0.00057681,0.00125591,84,94
300000,0.128273333333,0.45,23,0.00058904,0.00101818,83,94
300000,0.128273333333,0.4,25,0.00060869,0.00095775,97,97
300000,0.128273333333,0.35,29,0.00062131,0.00083589,95,99
300000,0.128273333333,0.3,34,0.00065512,0.000758449999999999,99,100
300000,0.128273333333,0.25,40,0.0007013,0.00076016,99,100
300000,0.128273333333,0.2,50,0.00080962,0.000822350000000001,100,100
300000,0.128273333333,0.15,67,0.00106637,0.00109988,100,100
300000,0.128273333333,0.1,101,0.00151653,0.00158072,100,100
300000,0.128273333333,0.05,201,0.00269257,0.0028458,100,100
300000,0.45472,0.5,20,0.00057475,0.00056431,100,100
300000,0.45472,0.45,23,0.00057846,0.00057809,100,100
300000,0.45472,0.4,25,0.00060417,0.00059979,100,100
300000,0.45472,0.35,29,0.0006146,0.00062195,100,100
300000,0.45472,0.3,34,0.0006548,0.0006544,100,100
300000,0.45472,0.25,40,0.00069448,0.00071178,100,100
300000,0.45472,0.2,50,0.000793,0.0008008,100,100
300000,0.45472,0.15,67,0.00103588,0.00104449,100,100
300000,0.45472,0.1,101,0.00149509,0.00146924,100,100
300000,0.45472,0.05,201,0.00258892,0.00252703,100,100
30000,0.040433333333,0.5,20,0.00059129,0.00085314,45,74
30000,0.040433333333,0.45,23,0.00060417,0.0008448,51,76
30000,0.040433333333,0.4,25,0.00061097,0.00085097,66,74
30000,0.040433333333,0.35,29,0.00063604,0.00083279,61,82
30000,0.040433333333,0.3,34,0.00067865,0.00079142,66,89
30000,0.040433333333,0.25,40,0.00071571,0.00085127,85,89
30000,0.040433333333,0.2,50,0.00082438,0.000903389999999999,85,92
30000,0.040433333333,0.15,67,0.0010774,0.00108549,86,98
30000,0.040433333333,0.1,101,0.00151744,0.00150588,93,100
30000,0.040433333333,0.05,201,0.00252743,0.00263509,100,100
30000,0.047666666667,0.5,20,0.000577,0.00082097,43,62
30000,0.047666666667,0.45,23,0.00058304,0.00082967,55,77
30000,0.047666666667,0.4,25,0.00060271,0.00077439,69,71
30000,0.047666666667,0.35,29,0.00062354,0.00077952,58,87
30000,0.047666666667,0.3,34,0.00066482,0.00076904,84,88
30000,0.047666666667,0.25,40,0.00071572,0.00078176,85,95
30000,0.047666666667,0.2,50,0.00083935,0.00086486,96,96
30000,0.047666666667,0.15,67,0.00110792,0.00110044,96,100
30000,0.047666666667,0.1,101,0.0016485,0.0016228,100,98
30000,0.047666666667,0.05,201,0.00305923,0.00304639,100,100
30000,0.0505,0.5,20,0.00060079,0.00078903,55,77
30000,0.0505,0.45,23,0.00059998,0.00077308,58,83
30000,0.0505,0.4,25,0.00064405,0.00079396,61,85
30000,0.0505,0.35,29,0.00064828,0.00077724,80,87
30000,0.0505,0.3,34,0.00067651,0.00082985,87,86
30000,0.0505,0.25,40,0.00073596,0.00082831,78,92
30000,0.0505,0.2,50,0.00083971,0.00087808,92,98
30000,0.0505,0.15,67,0.00107833,0.00108978,95,100
30000,0.0505,0.1,101,0.00161105,0.00159603,98,100
30000,0.0505,0.05,201,0.0026941,0.00273879,100,100
30000,0.0507,0.5,20,0.00060182,0.00077902,55,78
30000,0.0507,0.45,23,0.00060169,0.00085822,57,74
30000,0.0507,0.4,25,0.00061819,0.00078333,65,85
30000,0.0507,0.35,29,0.00063593,0.00083606,75,85
30000,0.0507,0.3,34,0.00067946,0.0007847,73,89
30000,0.0507,0.25,40,0.00072173,0.00081057,87,93
30000,0.0507,0.2,50,0.00083173,0.00087188,88,96
30000,0.0507,0.15,67,0.0010817,0.0011146,97,99
30000,0.0507,0.1,101,0.00159081,0.00161619,99,100
30000,0.0507,0.05,201,0.00272055,0.00268955,100,100
30000,0.077266666667,0.5,20,0.00059699,0.00075516,68,81
30000,0.077266666667,0.45,23,0.0005998,0.00068511,72,94
30000,0.077266666667,0.4,25,0.00061374,0.00071632,81,90
30000,0.077266666667,0.35,29,0.00065786,0.00069564,84,91
30000,0.077266666667,0.3,34,0.00072881,0.00074007,90,96
30000,0.077266666667,0.25,40,0.00073253,0.00074548,94,99
30000,0.077266666667,0.2,50,0.00082509,0.00081949,98,100
30000,0.077266666667,0.15,67,0.00108331,0.00104482,100,100
30000,0.077266666667,0.1,101,0.00154211,0.00155443,100,100
30000,0.077266666667,0.05,201,0.00268547,0.00277224,100,100
30000,0.0847,0.5,20,0.00059165,0.00069384,69,89
30000,0.0847,0.45,23,0.00058738,0.00071897,81,93
30000,0.0847,0.4,25,0.00059767,0.00072184,90,90
30000,0.0847,0.35,29,0.00062332,0.00070723,85,94
30000,0.0847,0.3,34,0.0006605,0.00070584,95,100
30000,0.0847,0.25,40,0.00071066,0.00076029,96,98
30000,0.0847,0.2,50,0.00085406,0.00081159,98,100
30000,0.0847,0.15,67,0.00106735,0.00105333,100,100
30000,0.0847,0.1,101,0.00154198,0.00153137,100,100
30000,0.0847,0.05,201,0.00266394,0.00263492,100,100
30000,0.103466666667,0.5,20,0.00058238,0.00074942,77,87
30000,0.103466666667,0.45,23,0.00058219,0.00072016,82,94
30000,0.103466666667,0.4,25,0.00060526,0.00068227,80,94
30000,0.103466666667,0.35,29,0.00061748,0.00067831,94,98
30000,0.103466666667,0.3,34,0.00065374,0.00067685,94,98
30000,0.103466666667,0.25,40,0.00069867,0.00071534,95,100
30000,0.103466666667,0.2,50,0.0008156,0.00082477,97,99
30000,0.103466666667,0.15,67,0.00107307,0.00106367,100,100
30000,0.103466666667,0.1,101,0.00162184,0.00152349,100,100
30000,0.103466666667,0.05,201,0.00289377,0.00275405,100,100
30000,0.106933333333,0.5,20,0.00057999,0.00066122,80,92
30000,0.106933333333,0.45,23,0.00057565,0.00068045,82,89
30000,0.106933333333,0.4,25,0.00060717,0.00069677,85,91
30000,0.106933333333,0.35,29,0.00062294,0.00068029,89,95
30000,0.106933333333,0.3,34,0.00065942,0.00067416,96,100
30000,0.106933333333,0.25,40,0.00070453,0.00074415,97,99
30000,0.106933333333,0.2,50,0.00080694,0.00083093,100,100
30000,0.106933333333,0.15,67,0.00106296,0.00106475,100,100
30000,0.106933333333,0.1,101,0.0015895,0.00159657,100,100
30000,0.106933333333,0.05,201,0.00295508,0.00292028,100,100
30000,0.122166666667,0.5,20,0.00058233,0.00065994,79,90
30000,0.122166666667,0.45,23,0.00058739,0.0007071,88,95
30000,0.122166666667,0.4,25,0.00060127,0.00068417,86,97
30000,0.122166666667,0.35,29,0.00063484,0.00068705,96,97
30000,0.122166666667,0.3,34,0.00065741,0.00066059,97,99
30000,0.122166666667,0.25,40,0.00071134,0.00071455,99,98
30000,0.122166666667,0.2,50,0.00082329,0.00082084,100,100
30000,0.122166666667,0.15,67,0.00107491,0.00106939,100,100
30000,0.122166666667,0.1,101,0.00157416,0.00156321,100,100
30000,0.122166666667,0.05,201,0.00290205,0.0028231,100,100
30000,0.125133333333,0.5,20,0.00058508,0.0006569,84,90
30000,0.125133333333,0.45,23,0.00058329,0.00067519,93,94
30000,0.125133333333,0.4,25,0.00059983,0.00064243,92,97
30000,0.125133333333,0.35,29,0.00063023,0.00066087,96,94
30000,0.125133333333,0.3,34,0.00066372,0.00065719,98,100
30000,0.125133333333,0.25,40,0.00070782,0.00070481,97,100
30000,0.125133333333,0.2,50,0.00081564,0.00080612,100,99
30000,0.125133333333,0.15,67,0.00105223,0.00107371,100,100
30000,0.125133333333,0.1,101,0.00155602,0.00153803,100,100
30000,0.125133333333,0.05,201,0.00269058,0.00268914,100,100
30000,0.126533333333,0.5,20,0.00059466,0.00065387,87,92
30000,0.126533333333,0.45,23,0.00059375,0.0006326,90,98
30000,0.126533333333,0.4,25,0.00059999,0.00062085,91,99
30000,0.126533333333,0.35,29,0.00062392,0.00064439,99,99
30000,0.126533333333,0.3,34,0.00066312,0.00066094,98,99
30000,0.126533333333,0.25,40,0.00071282,0.00070554,100,100
30000,0.126533333333,0.2,50,0.00081104,0.00080589,100,100
30000,0.126533333333,0.15,67,0.00105365,0.00110821,100,100
30000,0.126533333333,0.1,101,0.00158758,0.00155367,100,100
30000,0.126533333333,0.05,201,0.00284143,0.00274914,100,100
30000,0.127966666667,0.5,20,0.00058921,0.00064102,87,98
30000,0.127966666667,0.45,23,0.00059867,0.00062486,95,100
30000,0.127966666667,0.4,25,0.00059905,0.00065042,94,99
30000,0.127966666667,0.35,29,0.00062401,0.00066223,95,100
30000,0.127966666667,0.3,34,0.00064895,0.000699,100,100
30000,0.127966666667,0.25,40,0.00070697,0.00072234,99,100
30000,0.127966666667,0.2,50,0.00081126,0.00080686,100,100
30000,0.127966666667,0.15,67,0.0010647,0.00105692,100,100
30000,0.127966666667,0.1,101,0.00155053,0.00152833,100,100
30000,0.127966666667,0.05,201,0.00273324,0.00275997,100,100
30000,0.132533333333,0.5,20,0.00058766,0.00063331,87,93
30000,0.132533333333,0.45,23,0.0005835,0.0006216,90,97
30000,0.132533333333,0.4,25,0.00060082,0.00066066,94,95
30000,0.132533333333,0.35,29,0.00061626,0.00063912,95,100
30000,0.132533333333,0.3,34,0.00064991,0.00069475,97,100
30000,0.132533333333,0.25,40,0.00070087,0.00071016,97,100
30000,0.132533333333,0.2,50,0.00080649,0.00080979,100,100
30000,0.132533333333,0.15,67,0.00108907,0.00106088,100,100
30000,0.132533333333,0.1,101,0.00154729,0.00151574,100,100
30000,0.132533333333,0.05,201,0.00285543,0.00277247,100,100
30000,0.1384,0.5,20,0.0005927,0.00061329,90,96
30000,0.1384,0.45,23,0.00060215,0.00065101,93,97
30000,0.1384,0.4,25,0.0006036,0.00063356,94,99
30000,0.1384,0.35,29,0.00062132,0.00064923,98,98
30000,0.1384,0.3,34,0.00065886,0.0006594,100,100
30000,0.1384,0.25,40,0.00071686,0.00070811,96,100
30000,0.1384,0.2,50,0.00081808,0.00081175,100,100
30000,0.1384,0.15,67,0.0010616,0.00107713,100,100
30000,0.1384,0.1,101,0.00155733,0.00150496,100,100
30000,0.1384,0.05,201,0.00263067,0.00273139,100,100
30000,0.1437,0.5,20,0.00059192,0.00064326,90,95
30000,0.1437,0.45,23,0.00058409,0.00063122,94,97
30000,0.1437,0.4,25,0.00060425,0.00065226,94,98
30000,0.1437,0.35,29,0.00062252,0.00063814,96,99
30000,0.1437,0.3,34,0.00065714,0.00066644,97,100
30000,0.1437,0.25,40,0.00071188,0.00070395,100,100
30000,0.1437,0.2,50,0.00083745,0.000863499999999999,100,100
30000,0.1437,0.15,67,0.00108703,0.00105095,100,100
30000,0.1437,0.1,101,0.00156775,0.00154408,100,100
30000,0.1437,0.05,201,0.00273841,0.00280541,100,100
30000,0.158666666667,0.5,20,0.00058504,0.00059714,93,98
30000,0.158666666667,0.45,23,0.00058945,0.00063709,98,98
30000,0.158666666667,0.4,25,0.0006023,0.0006088,97,99
30000,0.158666666667,0.35,29,0.00062535,0.00062376,98,99
30000,0.158666666667,0.3,34,0.00066628,0.00065604,100,100
30000,0.158666666667,0.25,40,0.00070714,0.00069986,100,100
30000,0.158666666667,0.2,50,0.0008106,0.00080024,100,100
30000,0.158666666667,0.15,67,0.00108419,0.00103346,100,100
30000,0.158666666667,0.1,101,0.00154199,0.00158152,100,100
30000,0.158666666667,0.05,201,0.00275437,0.00269224,100,100
30000,0.163533333333,0.5,20,0.00058662,0.00062537,93,97
30000,0.163533333333,0.45,23,0.00059692,0.00061074,95,100
30000,0.163533333333,0.4,25,0.00059429,0.00062116,97,100
30000,0.163533333333,0.35,29,0.00062812,0.00064952,99,100
30000,0.163533333333,0.3,34,0.00064914,0.00065481,100,100
30000,0.163533333333,0.25,40,0.00070693,0.00069639,100,100
30000,0.163533333333,0.2,50,0.00080555,0.00079581,100,100
30000,0.163533333333,0.15,67,0.00105376,0.0011019,100,100
30000,0.163533333333,0.1,101,0.00155405,0.00152628,100,100
30000,0.163533333333,0.05,201,0.00262283,0.00275734,100,100
30000,0.165266666667,0.5,20,0.00058961,0.000607,93,98
30000,0.165266666667,0.45,23,0.0005954,0.0005973,94,100
30000,0.165266666667,0.4,25,0.00059899,0.00060846,100,100
30000,0.165266666667,0.35,29,0.00061526,0.00064279,100,100
30000,0.165266666667,0.3,34,0.00064822,0.00064904,99,100
30000,0.165266666667,0.25,40,0.00070644,0.00070024,100,100
30000,0.165266666667,0.2,50,0.00083065,0.00080079,100,100
30000,0.165266666667,0.15,67,0.00106622,0.00109401,100,100
30000,0.165266666667,0.1,101,0.00156117,0.00157689,100,100
30000,0.165266666667,0.05,201,0.00273593,0.00272782,100,100
30000,0.173,0.5,20,0.00058675,0.00062151,97,95
30000,0.173,0.45,23,0.00058655,0.00062968,94,99
30000,0.173,0.4,25,0.0005983,0.0006048,100,100
30000,0.173,0.35,29,0.00062386,0.00061426,99,100
30000,0.173,0.3,34,0.00066045,0.00065305,99,100
30000,0.173,0.25,40,0.00071485,0.00070245,100,100
30000,0.173,0.2,50,0.00082019,0.00081713,100,100
30000,0.173,0.15,67,0.00105846,0.00108944,100,100
30000,0.173,0.1,101,0.00164415,0.00157265,100,100
30000,0.173,0.05,201,0.00270205,0.00263932,100,100
30000,0.190633333333,0.5,20,0.0005902,0.00062235,95,96
30000,0.190633333333,0.45,23,0.00058255,0.00062127,97,100
30000,0.190633333333,0.4,25,0.00060026,0.00063423,96,99
30000,0.190633333333,0.35,29,0.00062947,0.00063039,98,100
30000,0.190633333333,0.3,34,0.0006606,0.00064675,100,100
30000,0.190633333333,0.25,40,0.00070362,0.00069638,100,100
30000,0.190633333333,0.2,50,0.00081284,0.00079988,100,100
30000,0.190633333333,0.15,67,0.00103639,0.00105938,100,100
30000,0.190633333333,0.1,101,0.00155762,0.0015382,100,100
30000,0.190633333333,0.05,201,0.00271312,0.00253819,100,100
30000,0.239566666667,0.5,20,0.00059303,0.00058695,98,100
30000,0.239566666667,0.45,23,0.00057834,0.0005985,100,100
30000,0.239566666667,0.4,25,0.00059587,0.00059951,99,100
30000,0.239566666667,0.35,29,0.00062537,0.00061508,100,100
30000,0.239566666667,0.3,34,0.00066429,0.00064714,100,100
30000,0.239566666667,0.25,40,0.00070236,0.00070513,100,100
30000,0.239566666667,0.2,50,0.00081702,0.00080767,100,100
30000,0.239566666667,0.15,67,0.00102823,0.00105166,100,100
30000,0.239566666667,0.1,101,0.00148539,0.00155805,100,100
30000,0.239566666667,0.05,201,0.00263853,0.00260415,100,100
30000,0.2675,0.5,20,0.00058743,0.00057981,98,100
30000,0.2675,0.45,23,0.00058334,0.00059935,100,100
30000,0.2675,0.4,25,0.00060257,0.00059487,100,100
30000,0.2675,0.35,29,0.00062413,0.00062037,100,100
30000,0.2675,0.3,34,0.00066487,0.00065082,100,100
30000,0.2675,0.25,40,0.00070796,0.00070461,100,100
30000,0.2675,0.2,50,0.00080414,0.00081705,100,100
30000,0.2675,0.15,67,0.00106367,0.00106661,100,100
30000,0.2675,0.1,101,0.00158106,0.00153637,100,100
30000,0.2675,0.05,201,0.00268687,0.00287454,100,100
30000,0.269233333333,0.5,20,0.000591,0.00057327,97,100
30000,0.269233333333,0.45,23,0.00058081,0.00059297,100,100
30000,0.269233333333,0.4,25,0.00059976,0.0005934,100,100
30000,0.269233333333,0.35,29,0.00062199,0.00061963,100,100
30000,0.269233333333,0.3,34,0.00065837,0.00064937,100,100
30000,0.269233333333,0.25,40,0.00069802,0.0007285,100,100
30000,0.269233333333,0.2,50,0.00085422,0.00080136,100,100
30000,0.269233333333,0.15,67,0.00106175,0.00107706,100,100
30000,0.269233333333,0.1,101,0.00154121,0.00158206,100,100
30000,0.269233333333,0.05,201,0.00263249,0.00258733,100,100
30000,0.272733333333,0.5,20,0.00058797,0.00059114,99,99
30000,0.272733333333,0.45,23,0.00058696,0.00059787,100,100
30000,0.272733333333,0.4,25,0.00061002,0.00059331,100,100
30000,0.272733333333,0.35,29,0.00063024,0.00062019,100,100
30000,0.272733333333,0.3,34,0.00065575,0.00065685,100,100
30000,0.272733333333,0.25,40,0.00070295,0.0007121,100,100
30000,0.272733333333,0.2,50,0.00080671,0.00081809,100,100
30000,0.272733333333,0.15,67,0.00107382,0.00104312,100,100
30000,0.272733333333,0.1,101,0.00155504,0.00157536,100,100
30000,0.272733333333,0.05,201,0.00270309,0.00256892,100,100
30000,0.278633333333,0.5,20,0.00058687,0.0005746,100,100
30000,0.278633333333,0.45,23,0.00058071,0.00058055,100,100
30000,0.278633333333,0.4,25,0.00060905,0.0005978,100,100
30000,0.278633333333,0.35,29,0.00062601,0.00061843,99,100
30000,0.278633333333,0.3,34,0.00065745,0.00066083,100,100
30000,0.278633333333,0.25,40,0.0007006,0.00070737,100,100
30000,0.278633333333,0.2,50,0.00078879,0.00080425,100,100
30000,0.278633333333,0.15,67,0.00105264,0.00104345,100,100
30000,0.278633333333,0.1,101,0.00155457,0.00150064,100,100
30000,0.278633333333,0.05,201,0.00274423,0.00272191,100,100
30000,0.3217,0.5,20,0.0005874,0.00057911,100,100
30000,0.3217,0.45,23,0.00059055,0.00059023,100,100
30000,0.3217,0.4,25,0.00059664,0.00060712,100,100
30000,0.3217,0.35,29,0.00061615,0.00062238,100,100
30000,0.3217,0.3,34,0.00065953,0.00065282,100,100
30000,0.3217,0.25,40,0.00071134,0.00069933,100,100
30000,0.3217,0.2,50,0.00081243,0.00079902,100,100
30000,0.3217,0.15,67,0.00106635,0.00107253,100,100
30000,0.3217,0.1,101,0.00156727,0.00156684,100,100
30000,0.3217,0.05,201,0.00272078,0.00259052,100,100
30000,0.342566666667,0.5,20,0.00058582,0.00057123,100,100
30000,0.342566666667,0.45,23,0.00057953,0.00059725,100,100
30000,0.342566666667,0.4,25,0.00059493,0.00062009,100,100
30000,0.342566666667,0.35,29,0.00062664,0.00061728,100,100
30000,0.342566666667,0.3,34,0.00066164,0.00065367,100,100
30000,0.342566666667,0.25,40,0.00070643,0.0007026,100,100
30000,0.342566666667,0.2,50,0.00080848,0.00080537,100,100
30000,0.342566666667,0.15,67,0.00105968,0.00105735,100,100
30000,0.342566666667,0.1,101,0.00150378,0.0015089,100,100
30000,0.342566666667,0.05,201,0.00269417,0.00254222,100,100
30000,0.357933333333,0.5,20,0.00058191,0.00057969,99,100
30000,0.357933333333,0.45,23,0.00057712,0.00057875,100,100
30000,0.357933333333,0.4,25,0.00059818,0.00061237,100,100
30000,0.357933333333,0.35,29,0.00064414,0.0006598,100,100
30000,0.357933333333,0.3,34,0.00069165,0.00069292,100,100
30000,0.357933333333,0.25,40,0.0007022,0.00069803,100,100
30000,0.357933333333,0.2,50,0.0008018,0.00082464,100,100
30000,0.357933333333,0.15,67,0.00104915,0.0010694,100,100
30000,0.357933333333,0.1,101,0.0015028,0.00148082,100,100
30000,0.357933333333,0.05,201,0.00245304,0.00254774,100,100
30000,0.363466666667,0.5,20,0.00061518,0.0005712,100,100
30000,0.363466666667,0.45,23,0.00058521,0.00061836,100,100
30000,0.363466666667,0.4,25,0.000595,0.00059602,100,100
30000,0.363466666667,0.35,29,0.00062649,0.00061786,100,100
30000,0.363466666667,0.3,34,0.00066084,0.00065525,100,100
30000,0.363466666667,0.25,40,0.00070481,0.00070023,100,100
30000,0.363466666667,0.2,50,0.00079683,0.00080681,100,100
30000,0.363466666667,0.15,67,0.00105229,0.0010585,100,100
30000,0.363466666667,0.1,101,0.0014881,0.00151447,100,100
30000,0.363466666667,0.05,201,0.00263348,0.00264926,100,100
30000,0.3705,0.5,20,0.00058696,0.00057353,100,100
30000,0.3705,0.45,23,0.00058459,0.00060726,99,100
30000,0.3705,0.4,25,0.00059685,0.00061725,100,100
30000,0.3705,0.35,29,0.00061983,0.00061686,100,100
30000,0.3705,0.3,34,0.00065844,0.00065101,100,100
30000,0.3705,0.25,40,0.00070817,0.00070148,100,100
30000,0.3705,0.2,50,0.00080932,0.00079385,100,100
30000,0.3705,0.15,67,0.00105755,0.00106149,100,100
30000,0.3705,0.1,101,0.00149176,0.00151118,100,100
30000,0.3705,0.05,201,0.00260055,0.00246856,100,100
30000,0.4125,0.5,20,0.00058648,0.00056956,100,100
30000,0.4125,0.45,23,0.00058156,0.00059993,100,100
30000,0.4125,0.4,25,0.00060378,0.00061177,100,100
30000,0.4125,0.35,29,0.00062002,0.00061592,100,100
30000,0.4125,0.3,34,0.00066575,0.00065377,100,100
30000,0.4125,0.25,40,0.00071533,0.00069229,100,100
30000,0.4125,0.2,50,0.00080476,0.00079395,100,100
30000,0.4125,0.15,67,0.00105507,0.00102804,100,100
30000,0.4125,0.1,101,0.00150092,0.00150964,100,100
30000,0.4125,0.05,201,0.00243239,0.00248676,100,100
30000,0.4161,0.5,20,0.00058313,0.00056856,100,100
30000,0.4161,0.45,23,0.00058943,0.00059066,100,100
30000,0.4161,0.4,25,0.00059741,0.00061303,100,100
30000,0.4161,0.35,29,0.00061603,0.00062268,100,100
30000,0.4161,0.3,34,0.00065509,0.00066003,100,100
30000,0.4161,0.25,40,0.00070075,0.00069751,100,100
30000,0.4161,0.2,50,0.00079952,0.00080874,100,100
30000,0.4161,0.15,67,0.00103946,0.00104647,100,100
30000,0.4161,0.1,101,0.00152962,0.00148947,100,100
30000,0.4161,0.05,201,0.00245538,0.0025035,100,100
30000,0.438366666667,0.5,20,0.00060743,0.00059448,100,100
30000,0.438366666667,0.45,23,0.00059466,0.00058612,100,100
30000,0.438366666667,0.4,25,0.00059275,0.00059858,100,100
30000,0.438366666667,0.35,29,0.00061722,0.00062256,100,100
