filename,sep_degree,epsilon,sample_size,correct_guesses
3000_0.258333_4887.csv,0.258333,0.36,9,45
3000_0.258333_4887.csv,0.258333,0.41,8,34
3000_0.258333_4887.csv,0.258333,0.46,7,17
3000_0.312333_3377.csv,0.312333,0.01,300,100
3000_0.312333_3377.csv,0.312333,0.06,50,100
3000_0.312333_3377.csv,0.312333,0.11,28,99
3000_0.312333_3377.csv,0.312333,0.16,19,97
3000_0.312333_3377.csv,0.312333,0.21,15,88
3000_0.312333_3377.csv,0.312333,0.26,12,71
3000_0.312333_3377.csv,0.312333,0.31,10,59
3000_0.312333_3377.csv,0.312333,0.36,9,44
3000_0.312333_3377.csv,0.312333,0.41,8,36
3000_0.312333_3377.csv,0.312333,0.46,7,26
3000_0.313667_8980.csv,0.313667,0.01,300,100
3000_0.313667_8980.csv,0.313667,0.06,50,100
3000_0.313667_8980.csv,0.313667,0.11,28,100
3000_0.313667_8980.csv,0.313667,0.16,19,98
3000_0.313667_8980.csv,0.313667,0.21,15,87
3000_0.313667_8980.csv,0.313667,0.26,12,74
3000_0.313667_8980.csv,0.313667,0.31,10,51
3000_0.313667_8980.csv,0.313667,0.36,9,51
3000_0.313667_8980.csv,0.313667,0.41,8,35
3000_0.313667_8980.csv,0.313667,0.46,7,34
3000_0.316333_9959.csv,0.316333,0.01,300,100
3000_0.316333_9959.csv,0.316333,0.06,50,100
3000_0.316333_9959.csv,0.316333,0.11,28,100
3000_0.316333_9959.csv,0.316333,0.16,19,97
3000_0.316333_9959.csv,0.316333,0.21,15,91
3000_0.316333_9959.csv,0.316333,0.26,12,69
3000_0.316333_9959.csv,0.316333,0.31,10,61
3000_0.316333_9959.csv,0.316333,0.36,9,44
3000_0.316333_9959.csv,0.316333,0.41,8,38
3000_0.316333_9959.csv,0.316333,0.46,7,22
3000_0.382000_4003.csv,0.382,0.01,300,100
3000_0.382000_4003.csv,0.382,0.06,50,100
3000_0.382000_4003.csv,0.382,0.11,28,100
3000_0.382000_4003.csv,0.382,0.16,19,97
3000_0.382000_4003.csv,0.382,0.21,15,91
3000_0.382000_4003.csv,0.382,0.26,12,87
3000_0.382000_4003.csv,0.382,0.31,10,64
3000_0.382000_4003.csv,0.382,0.36,9,57
3000_0.382000_4003.csv,0.382,0.41,8,39
3000_0.382000_4003.csv,0.382,0.46,7,33
3000_0.418000_5580.csv,0.418,0.01,300,100
3000_0.418000_5580.csv,0.418,0.06,50,100
3000_0.418000_5580.csv,0.418,0.11,28,100
3000_0.418000_5580.csv,0.418,0.16,19,100
3000_0.418000_5580.csv,0.418,0.21,15,98
3000_0.418000_5580.csv,0.418,0.26,12,90
3000_0.418000_5580.csv,0.418,0.31,10,66
3000_0.418000_5580.csv,0.418,0.36,9,60
3000_0.418000_5580.csv,0.418,0.41,8,48
3000_0.418000_5580.csv,0.418,0.46,7,36
3000_0.419000_5310.csv,0.419,0.01,300,100
3000_0.419000_5310.csv,0.419,0.06,50,100
3000_0.419000_5310.csv,0.419,0.11,28,100
3000_0.419000_5310.csv,0.419,0.16,19,99
3000_0.419000_5310.csv,0.419,0.21,15,98
3000_0.419000_5310.csv,0.419,0.26,12,86
3000_0.419000_5310.csv,0.419,0.31,10,73
3000_0.419000_5310.csv,0.419,0.36,9,69
3000_0.419000_5310.csv,0.419,0.41,8,47
3000_0.419000_5310.csv,0.419,0.46,7,35
3000_0.465000_9433.csv,0.465,0.01,300,100
3000_0.465000_9433.csv,0.465,0.06,50,100
3000_0.465000_9433.csv,0.465,0.11,28,100
3000_0.465000_9433.csv,0.465,0.16,19,99
3000_0.465000_9433.csv,0.465,0.21,15,95
3000_0.465000_9433.csv,0.465,0.26,12,86
3000_0.465000_9433.csv,0.465,0.31,10,73
3000_0.465000_9433.csv,0.465,0.36,9,60
3000_0.465000_9433.csv,0.465,0.41,8,35
3000_0.465000_9433.csv,0.465,0.46,7,31
3500_0.000000_3400.csv,0,0.01,300,100
3500_0.000000_3400.csv,0,0.06,50,100
3500_0.000000_3400.csv,0,0.11,28,100
3500_0.000000_3400.csv,0,0.16,19,100
3500_0.000000_3400.csv,0,0.21,15,100
3500_0.000000_3400.csv,0,0.26,12,100
3500_0.000000_3400.csv,0,0.31,10,100
3500_0.000000_3400.csv,0,0.36,9,100
3500_0.000000_3400.csv,0,0.41,8,100
3500_0.000000_3400.csv,0,0.46,7,100
3500_0.000286_6332.csv,0.000286,0.01,300,0
3500_0.000286_6332.csv,0.000286,0.06,50,0
3500_0.000286_6332.csv,0.000286,0.11,28,0
3500_0.000286_6332.csv,0.000286,0.16,19,0
3500_0.000286_6332.csv,0.000286,0.21,15,0
3500_0.000286_6332.csv,0.000286,0.26,12,0
3500_0.000286_6332.csv,0.000286,0.31,10,0
3500_0.000286_6332.csv,0.000286,0.36,9,0
3500_0.000286_6332.csv,0.000286,0.41,8,0
3500_0.000286_6332.csv,0.000286,0.46,7,0
3500_0.014857_2764.csv,0.014857,0.01,300,94
3500_0.014857_2764.csv,0.014857,0.06,50,8
3500_0.014857_2764.csv,0.014857,0.11,28,2
3500_0.014857_2764.csv,0.014857,0.16,19,1
3500_0.014857_2764.csv,0.014857,0.21,15,0
3500_0.014857_2764.csv,0.014857,0.26,12,0
3500_0.014857_2764.csv,0.014857,0.31,10,0
3500_0.014857_2764.csv,0.014857,0.36,9,0
3500_0.014857_2764.csv,0.014857,0.41,8,0
3500_0.014857_2764.csv,0.014857,0.46,7,0
3500_0.045143_4312.csv,0.045143,0.01,300,100
3500_0.045143_4312.csv,0.045143,0.06,50,56
3500_0.045143_4312.csv,0.045143,0.11,28,21
3500_0.045143_4312.csv,0.045143,0.16,19,19
3500_0.045143_4312.csv,0.045143,0.21,15,2
3500_0.045143_4312.csv,0.045143,0.26,12,4
3500_0.045143_4312.csv,0.045143,0.31,10,3
3500_0.045143_4312.csv,0.045143,0.36,9,2
3500_0.045143_4312.csv,0.045143,0.41,8,2
3500_0.045143_4312.csv,0.045143,0.46,7,1
3500_0.075143_5690.csv,0.075143,0.01,300,100
3500_0.075143_5690.csv,0.075143,0.06,50,90
3500_0.075143_5690.csv,0.075143,0.11,28,57
3500_0.075143_5690.csv,0.075143,0.16,19,34
3500_0.075143_5690.csv,0.075143,0.21,15,25
3500_0.075143_5690.csv,0.075143,0.26,12,11
3500_0.075143_5690.csv,0.075143,0.31,10,11
3500_0.075143_5690.csv,0.075143,0.36,9,7
3500_0.075143_5690.csv,0.075143,0.41,8,5
3500_0.075143_5690.csv,0.075143,0.46,7,3
3500_0.116286_5172.csv,0.116286,0.01,300,100
3500_0.116286_5172.csv,0.116286,0.06,50,98
3500_0.116286_5172.csv,0.116286,0.11,28,85
3500_0.116286_5172.csv,0.116286,0.16,19,53
3500_0.116286_5172.csv,0.116286,0.21,15,35
3500_0.116286_5172.csv,0.116286,0.26,12,20
3500_0.116286_5172.csv,0.116286,0.31,10,10
3500_0.116286_5172.csv,0.116286,0.36,9,10
3500_0.116286_5172.csv,0.116286,0.41,8,6
3500_0.116286_5172.csv,0.116286,0.46,7,6
3500_0.184286_4364.csv,0.184286,0.01,300,100
3500_0.184286_4364.csv,0.184286,0.06,50,100
3500_0.184286_4364.csv,0.184286,0.11,28,94
3500_0.184286_4364.csv,0.184286,0.16,19,79
3500_0.184286_4364.csv,0.184286,0.21,15,50
3500_0.184286_4364.csv,0.184286,0.26,12,39
3500_0.184286_4364.csv,0.184286,0.31,10,27
3500_0.184286_4364.csv,0.184286,0.36,9,19
3500_0.184286_4364.csv,0.184286,0.41,8,16
3500_0.184286_4364.csv,0.184286,0.46,7,9
3500_0.222857_9240.csv,0.222857,0.01,300,100
3500_0.222857_9240.csv,0.222857,0.06,50,100
3500_0.222857_9240.csv,0.222857,0.11,28,96
3500_0.222857_9240.csv,0.222857,0.16,19,85
3500_0.222857_9240.csv,0.222857,0.21,15,71
3500_0.222857_9240.csv,0.222857,0.26,12,51
3500_0.222857_9240.csv,0.222857,0.31,10,52
3500_0.222857_9240.csv,0.222857,0.36,9,36
3500_0.222857_9240.csv,0.222857,0.41,8,24
3500_0.222857_9240.csv,0.222857,0.46,7,17
3500_0.299714_4378.csv,0.299714,0.01,300,100
3500_0.299714_4378.csv,0.299714,0.06,50,100
3500_0.299714_4378.csv,0.299714,0.11,28,100
3500_0.299714_4378.csv,0.299714,0.16,19,93
3500_0.299714_4378.csv,0.299714,0.21,15,91
3500_0.299714_4378.csv,0.299714,0.26,12,77
3500_0.299714_4378.csv,0.299714,0.31,10,55
3500_0.299714_4378.csv,0.299714,0.36,9,57
3500_0.299714_4378.csv,0.299714,0.41,8,41
3500_0.299714_4378.csv,0.299714,0.46,7,19
3500_0.309429_2203.csv,0.309429,0.01,300,100
3500_0.309429_2203.csv,0.309429,0.06,50,100
3500_0.309429_2203.csv,0.309429,0.11,28,100
3500_0.309429_2203.csv,0.309429,0.16,19,95
3500_0.309429_2203.csv,0.309429,0.21,15,91
3500_0.309429_2203.csv,0.309429,0.26,12,73
3500_0.309429_2203.csv,0.309429,0.31,10,59
3500_0.309429_2203.csv,0.309429,0.36,9,49
3500_0.309429_2203.csv,0.309429,0.41,8,33
3500_0.309429_2203.csv,0.309429,0.46,7,21
3500_0.313429_9246.csv,0.313429,0.01,300,100
3500_0.313429_9246.csv,0.313429,0.06,50,100
3500_0.313429_9246.csv,0.313429,0.11,28,100
3500_0.313429_9246.csv,0.313429,0.16,19,96
3500_0.313429_9246.csv,0.313429,0.21,15,93
3500_0.313429_9246.csv,0.313429,0.26,12,75
3500_0.313429_9246.csv,0.313429,0.31,10,57
3500_0.313429_9246.csv,0.313429,0.36,9,50
3500_0.313429_9246.csv,0.313429,0.41,8,40
3500_0.313429_9246.csv,0.313429,0.46,7,23
3500_0.355714_3728.csv,0.355714,0.01,300,100
3500_0.355714_3728.csv,0.355714,0.06,50,100
3500_0.355714_3728.csv,0.355714,0.11,28,100
3500_0.355714_3728.csv,0.355714,0.16,19,96
3500_0.355714_3728.csv,0.355714,0.21,15,92
3500_0.355714_3728.csv,0.355714,0.26,12,80
3500_0.355714_3728.csv,0.355714,0.31,10,68
3500_0.355714_3728.csv,0.355714,0.36,9,51
3500_0.355714_3728.csv,0.355714,0.41,8,42
3500_0.355714_3728.csv,0.355714,0.46,7,25
3500_0.380857_3801.csv,0.380857,0.01,300,100
3500_0.380857_3801.csv,0.380857,0.06,50,100
3500_0.380857_3801.csv,0.380857,0.11,28,100
3500_0.380857_3801.csv,0.380857,0.16,19,100
3500_0.380857_3801.csv,0.380857,0.21,15,96
3500_0.380857_3801.csv,0.380857,0.26,12,82
3500_0.380857_3801.csv,0.380857,0.31,10,72
3500_0.380857_3801.csv,0.380857,0.36,9,55
3500_0.380857_3801.csv,0.380857,0.41,8,46
3500_0.380857_3801.csv,0.380857,0.46,7,27
3500_0.436857_2595.csv,0.436857,0.01,300,100
3500_0.436857_2595.csv,0.436857,0.06,50,100
3500_0.436857_2595.csv,0.436857,0.11,28,100
3500_0.436857_2595.csv,0.436857,0.16,19,99
3500_0.436857_2595.csv,0.436857,0.21,15,96
3500_0.436857_2595.csv,0.436857,0.26,12,89
3500_0.436857_2595.csv,0.436857,0.31,10,70
3500_0.436857_2595.csv,0.436857,0.36,9,60
3500_0.436857_2595.csv,0.436857,0.41,8,50
3500_0.436857_2595.csv,0.436857,0.46,7,36
3500_0.458000_1273.csv,0.458,0.01,300,100
3500_0.458000_1273.csv,0.458,0.06,50,100
3500_0.458000_1273.csv,0.458,0.11,28,100
3500_0.458000_1273.csv,0.458,0.16,19,100
3500_0.458000_1273.csv,0.458,0.21,15,97
3500_0.458000_1273.csv,0.458,0.26,12,88
3500_0.458000_1273.csv,0.458,0.31,10,79
3500_0.458000_1273.csv,0.458,0.36,9,69
3500_0.458000_1273.csv,0.458,0.41,8,51
3500_0.458000_1273.csv,0.458,0.46,7,34
4000_0.000000_3749.csv,0,0.01,300,100
4000_0.000000_3749.csv,0,0.06,50,100
4000_0.000000_3749.csv,0,0.11,28,100
4000_0.000000_3749.csv,0,0.16,19,100
4000_0.000000_3749.csv,0,0.21,15,100
4000_0.000000_3749.csv,0,0.26,12,100
4000_0.000000_3749.csv,0,0.31,10,100
4000_0.000000_3749.csv,0,0.36,9,100
4000_0.000000_3749.csv,0,0.41,8,100
4000_0.000000_3749.csv,0,0.46,7,100
4000_0.000000_4210.csv,0,0.01,300,100
4000_0.000000_4210.csv,0,0.06,50,100
4000_0.000000_4210.csv,0,0.11,28,100
4000_0.000000_4210.csv,0,0.16,19,100
4000_0.000000_4210.csv,0,0.21,15,100
4000_0.000000_4210.csv,0,0.26,12,100
4000_0.000000_4210.csv,0,0.31,10,100
4000_0.000000_4210.csv,0,0.36,9,100
4000_0.000000_4210.csv,0,0.41,8,100
4000_0.000000_4210.csv,0,0.46,7,100
4000_0.023250_6378.csv,0.02325,0.01,300,99
4000_0.023250_6378.csv,0.02325,0.06,50,8
4000_0.023250_6378.csv,0.02325,0.11,28,3
4000_0.023250_6378.csv,0.02325,0.16,19,1
4000_0.023250_6378.csv,0.02325,0.21,15,0
4000_0.023250_6378.csv,0.02325,0.26,12,0
4000_0.023250_6378.csv,0.02325,0.31,10,0
4000_0.023250_6378.csv,0.02325,0.36,9,0
4000_0.023250_6378.csv,0.02325,0.41,8,0
4000_0.023250_6378.csv,0.02325,0.46,7,0
4000_0.042000_4066.csv,0.042,0.01,300,100
4000_0.042000_4066.csv,0.042,0.06,50,66
4000_0.042000_4066.csv,0.042,0.11,28,27
4000_0.042000_4066.csv,0.042,0.16,19,13
4000_0.042000_4066.csv,0.042,0.21,15,8
4000_0.042000_4066.csv,0.042,0.26,12,6
4000_0.042000_4066.csv,0.042,0.31,10,6
4000_0.042000_4066.csv,0.042,0.36,9,1
4000_0.042000_4066.csv,0.042,0.41,8,1
4000_0.042000_4066.csv,0.042,0.46,7,1
4000_0.090000_2571.csv,0.09,0.01,300,100
4000_0.090000_2571.csv,0.09,0.06,50,94
4000_0.090000_2571.csv,0.09,0.11,28,70
4000_0.090000_2571.csv,0.09,0.16,19,29
4000_0.090000_2571.csv,0.09,0.21,15,33
4000_0.090000_2571.csv,0.09,0.26,12,13
4000_0.090000_2571.csv,0.09,0.31,10,9
4000_0.090000_2571.csv,0.09,0.36,9,11
4000_0.090000_2571.csv,0.09,0.41,8,7
4000_0.090000_2571.csv,0.09,0.46,7,3
4000_0.201500_1252.csv,0.2015,0.01,300,100
4000_0.201500_1252.csv,0.2015,0.06,50,100
4000_0.201500_1252.csv,0.2015,0.11,28,94
4000_0.201500_1252.csv,0.2015,0.16,19,83
4000_0.201500_1252.csv,0.2015,0.21,15,64
4000_0.201500_1252.csv,0.2015,0.26,12,47
4000_0.201500_1252.csv,0.2015,0.31,10,35
4000_0.201500_1252.csv,0.2015,0.36,9,19
4000_0.201500_1252.csv,0.2015,0.41,8,14
4000_0.201500_1252.csv,0.2015,0.46,7,14
4000_0.202000_9502.csv,0.202,0.01,300,100
4000_0.202000_9502.csv,0.202,0.06,50,100
4000_0.202000_9502.csv,0.202,0.11,28,92
4000_0.202000_9502.csv,0.202,0.16,19,89
4000_0.202000_9502.csv,0.202,0.21,15,66
4000_0.202000_9502.csv,0.202,0.26,12,51
4000_0.202000_9502.csv,0.202,0.31,10,34
4000_0.202000_9502.csv,0.202,0.36,9,15
4000_0.202000_9502.csv,0.202,0.41,8,15
4000_0.202000_9502.csv,0.202,0.46,7,7
4000_0.209250_3605.csv,0.20925,0.01,300,100
4000_0.209250_3605.csv,0.20925,0.06,50,100
4000_0.209250_3605.csv,0.20925,0.11,28,97
4000_0.209250_3605.csv,0.20925,0.16,19,80
4000_0.209250_3605.csv,0.20925,0.21,15,72
4000_0.209250_3605.csv,0.20925,0.26,12,51
4000_0.209250_3605.csv,0.20925,0.31,10,40
4000_0.209250_3605.csv,0.20925,0.36,9,29
4000_0.209250_3605.csv,0.20925,0.41,8,22
4000_0.209250_3605.csv,0.20925,0.46,7,9
4000_0.209250_9859.csv,0.20925,0.01,300,100
4000_0.209250_9859.csv,0.20925,0.06,50,99
4000_0.209250_9859.csv,0.20925,0.11,28,94
4000_0.209250_9859.csv,0.20925,0.16,19,82
4000_0.209250_9859.csv,0.20925,0.21,15,70
4000_0.209250_9859.csv,0.20925,0.26,12,51
4000_0.209250_9859.csv,0.20925,0.31,10,37
4000_0.209250_9859.csv,0.20925,0.36,9,25
4000_0.209250_9859.csv,0.20925,0.41,8,25
4000_0.209250_9859.csv,0.20925,0.46,7,15
4000_0.223250_8245.csv,0.22325,0.01,300,100
4000_0.223250_8245.csv,0.22325,0.06,50,100
4000_0.223250_8245.csv,0.22325,0.11,28,100
4000_0.223250_8245.csv,0.22325,0.16,19,86
4000_0.223250_8245.csv,0.22325,0.21,15,76
4000_0.223250_8245.csv,0.22325,0.26,12,51
4000_0.223250_8245.csv,0.22325,0.31,10,38
4000_0.223250_8245.csv,0.22325,0.36,9,35
4000_0.223250_8245.csv,0.22325,0.41,8,24
4000_0.223250_8245.csv,0.22325,0.46,7,13
4000_0.334500_7889.csv,0.3345,0.01,300,100
4000_0.334500_7889.csv,0.3345,0.06,50,100
4000_0.334500_7889.csv,0.3345,0.11,28,100
4000_0.334500_7889.csv,0.3345,0.16,19,98
4000_0.334500_7889.csv,0.3345,0.21,15,89
4000_0.334500_7889.csv,0.3345,0.26,12,82
4000_0.334500_7889.csv,0.3345,0.31,10,71
4000_0.334500_7889.csv,0.3345,0.36,9,41
4000_0.334500_7889.csv,0.3345,0.41,8,38
4000_0.334500_7889.csv,0.3345,0.46,7,26
4000_0.368500_5380.csv,0.3685,0.01,300,100
4000_0.368500_5380.csv,0.3685,0.06,50,100
4000_0.368500_5380.csv,0.3685,0.11,28,100
4000_0.368500_5380.csv,0.3685,0.16,19,98
4000_0.368500_5380.csv,0.3685,0.21,15,94
4000_0.368500_5380.csv,0.3685,0.26,12,81
4000_0.368500_5380.csv,0.3685,0.31,10,61
4000_0.368500_5380.csv,0.3685,0.36,9,42
4000_0.368500_5380.csv,0.3685,0.41,8,44
4000_0.368500_5380.csv,0.3685,0.46,7,33
4000_0.372500_4718.csv,0.3725,0.01,300,100
4000_0.372500_4718.csv,0.3725,0.06,50,100
4000_0.372500_4718.csv,0.3725,0.11,28,100
4000_0.372500_4718.csv,0.3725,0.16,19,98
4000_0.372500_4718.csv,0.3725,0.21,15,97
4000_0.372500_4718.csv,0.3725,0.26,12,76
4000_0.372500_4718.csv,0.3725,0.31,10,74
4000_0.372500_4718.csv,0.3725,0.36,9,65
4000_0.372500_4718.csv,0.3725,0.41,8,51
4000_0.372500_4718.csv,0.3725,0.46,7,27
4000_0.434250_4764.csv,0.43425,0.01,300,100
4000_0.434250_4764.csv,0.43425,0.06,50,100
4000_0.434250_4764.csv,0.43425,0.11,28,100
4000_0.434250_4764.csv,0.43425,0.16,19,100
4000_0.434250_4764.csv,0.43425,0.21,15,99
4000_0.434250_4764.csv,0.43425,0.26,12,89
4000_0.434250_4764.csv,0.43425,0.31,10,76
4000_0.434250_4764.csv,0.43425,0.36,9,64
4000_0.434250_4764.csv,0.43425,0.41,8,50
4000_0.434250_4764.csv,0.43425,0.46,7,36
4000_0.468000_8029.csv,0.468,0.01,300,100
4000_0.468000_8029.csv,0.468,0.06,50,100
4000_0.468000_8029.csv,0.468,0.11,28,100
4000_0.468000_8029.csv,0.468,0.16,19,100
4000_0.468000_8029.csv,0.468,0.21,15,98
4000_0.468000_8029.csv,0.468,0.26,12,88
4000_0.468000_8029.csv,0.468,0.31,10,75
4000_0.468000_8029.csv,0.468,0.36,9,63
4000_0.468000_8029.csv,0.468,0.41,8,56
4000_0.468000_8029.csv,0.468,0.46,7,30
4500_0.112667_9582.csv,0.112667,0.01,300,100
4500_0.112667_9582.csv,0.112667,0.06,50,93
4500_0.112667_9582.csv,0.112667,0.11,28,72
4500_0.112667_9582.csv,0.112667,0.16,19,42
4500_0.112667_9582.csv,0.112667,0.21,15,29
4500_0.112667_9582.csv,0.112667,0.26,12,21
4500_0.112667_9582.csv,0.112667,0.31,10,9
4500_0.112667_9582.csv,0.112667,0.36,9,10
4500_0.112667_9582.csv,0.112667,0.41,8,9
4500_0.112667_9582.csv,0.112667,0.46,7,5
4500_0.184667_3146.csv,0.184667,0.01,300,100
4500_0.184667_3146.csv,0.184667,0.06,50,100
4500_0.184667_3146.csv,0.184667,0.11,28,91
4500_0.184667_3146.csv,0.184667,0.16,19,74
4500_0.184667_3146.csv,0.184667,0.21,15,52
4500_0.184667_3146.csv,0.184667,0.26,12,35
4500_0.184667_3146.csv,0.184667,0.31,10,31
4500_0.184667_3146.csv,0.184667,0.36,9,18
4500_0.184667_3146.csv,0.184667,0.41,8,16
4500_0.184667_3146.csv,0.184667,0.46,7,8
4500_0.267778_9794.csv,0.267778,0.01,300,100
4500_0.267778_9794.csv,0.267778,0.06,50,100
4500_0.267778_9794.csv,0.267778,0.11,28,100
4500_0.267778_9794.csv,0.267778,0.16,19,93
4500_0.267778_9794.csv,0.267778,0.21,15,84
4500_0.267778_9794.csv,0.267778,0.26,12,67
4500_0.267778_9794.csv,0.267778,0.31,10,46
4500_0.267778_9794.csv,0.267778,0.36,9,40
4500_0.267778_9794.csv,0.267778,0.41,8,31
4500_0.267778_9794.csv,0.267778,0.46,7,20
4500_0.299333_5344.csv,0.299333,0.01,300,100
4500_0.299333_5344.csv,0.299333,0.06,50,100
4500_0.299333_5344.csv,0.299333,0.11,28,100
4500_0.299333_5344.csv,0.299333,0.16,19,98
4500_0.299333_5344.csv,0.299333,0.21,15,89
4500_0.299333_5344.csv,0.299333,0.26,12,81
4500_0.299333_5344.csv,0.299333,0.31,10,59
4500_0.299333_5344.csv,0.299333,0.36,9,52
4500_0.299333_5344.csv,0.299333,0.41,8,41
4500_0.299333_5344.csv,0.299333,0.46,7,25
4500_0.303111_7334.csv,0.303111,0.01,300,100
4500_0.303111_7334.csv,0.303111,0.06,50,100
4500_0.303111_7334.csv,0.303111,0.11,28,100
4500_0.303111_7334.csv,0.303111,0.16,19,97
4500_0.303111_7334.csv,0.303111,0.21,15,85
4500_0.303111_7334.csv,0.303111,0.26,12,80
4500_0.303111_7334.csv,0.303111,0.31,10,58
4500_0.303111_7334.csv,0.303111,0.36,9,47
4500_0.303111_7334.csv,0.303111,0.41,8,32
4500_0.303111_7334.csv,0.303111,0.46,7,25
4500_0.309111_6680.csv,0.309111,0.01,300,100
4500_0.309111_6680.csv,0.309111,0.06,50,100
4500_0.309111_6680.csv,0.309111,0.11,28,100
4500_0.309111_6680.csv,0.309111,0.16,19,97
4500_0.309111_6680.csv,0.309111,0.21,15,91
4500_0.309111_6680.csv,0.309111,0.26,12,76
4500_0.309111_6680.csv,0.309111,0.31,10,51
4500_0.309111_6680.csv,0.309111,0.36,9,55
4500_0.309111_6680.csv,0.309111,0.41,8,37
4500_0.309111_6680.csv,0.309111,0.46,7,15
4500_0.314222_7942.csv,0.314222,0.01,300,100
4500_0.314222_7942.csv,0.314222,0.06,50,100
4500_0.314222_7942.csv,0.314222,0.11,28,100
4500_0.314222_7942.csv,0.314222,0.16,19,94
4500_0.314222_7942.csv,0.314222,0.21,15,81
4500_0.314222_7942.csv,0.314222,0.26,12,82
4500_0.314222_7942.csv,0.314222,0.31,10,63
4500_0.314222_7942.csv,0.314222,0.36,9,45
4500_0.314222_7942.csv,0.314222,0.41,8,31
4500_0.314222_7942.csv,0.314222,0.46,7,23
4500_0.353333_7478.csv,0.353333,0.01,300,100
4500_0.353333_7478.csv,0.353333,0.06,50,100
4500_0.353333_7478.csv,0.353333,0.11,28,100
4500_0.353333_7478.csv,0.353333,0.16,19,100
4500_0.353333_7478.csv,0.353333,0.21,15,89
4500_0.353333_7478.csv,0.353333,0.26,12,78
4500_0.353333_7478.csv,0.353333,0.31,10,59
4500_0.353333_7478.csv,0.353333,0.36,9,53
4500_0.353333_7478.csv,0.353333,0.41,8,36
4500_0.353333_7478.csv,0.353333,0.46,7,28
4500_0.384222_7849.csv,0.384222,0.01,300,100
4500_0.384222_7849.csv,0.384222,0.06,50,100
4500_0.384222_7849.csv,0.384222,0.11,28,100
4500_0.384222_7849.csv,0.384222,0.16,19,99
4500_0.384222_7849.csv,0.384222,0.21,15,96
4500_0.384222_7849.csv,0.384222,0.26,12,84
4500_0.384222_7849.csv,0.384222,0.31,10,75
4500_0.384222_7849.csv,0.384222,0.36,9,61
4500_0.384222_7849.csv,0.384222,0.41,8,47
4500_0.384222_7849.csv,0.384222,0.46,7,37
4500_0.419778_4083.csv,0.419778,0.01,300,100
4500_0.419778_4083.csv,0.419778,0.06,50,100
4500_0.419778_4083.csv,0.419778,0.11,28,100
4500_0.419778_4083.csv,0.419778,0.16,19,100
4500_0.419778_4083.csv,0.419778,0.21,15,96
4500_0.419778_4083.csv,0.419778,0.26,12,87
4500_0.419778_4083.csv,0.419778,0.31,10,80
4500_0.419778_4083.csv,0.419778,0.36,9,67
4500_0.419778_4083.csv,0.419778,0.41,8,46
4500_0.419778_4083.csv,0.419778,0.46,7,30
4500_0.472444_4589.csv,0.472444,0.01,300,100
4500_0.472444_4589.csv,0.472444,0.06,50,100
4500_0.472444_4589.csv,0.472444,0.11,28,100
4500_0.472444_4589.csv,0.472444,0.16,19,100
4500_0.472444_4589.csv,0.472444,0.21,15,97
4500_0.472444_4589.csv,0.472444,0.26,12,90
4500_0.472444_4589.csv,0.472444,0.31,10,73
4500_0.472444_4589.csv,0.472444,0.36,9,58
4500_0.472444_4589.csv,0.472444,0.41,8,48
4500_0.472444_4589.csv,0.472444,0.46,7,29
500_0.000000_4396.csv,0,0.01,300,100
500_0.000000_4396.csv,0,0.06,50,100
500_0.000000_4396.csv,0,0.11,28,100
500_0.000000_4396.csv,0,0.16,19,100
500_0.000000_4396.csv,0,0.21,15,100
500_0.000000_4396.csv,0,0.26,12,100
500_0.000000_4396.csv,0,0.31,10,100
500_0.000000_4396.csv,0,0.36,9,100
500_0.000000_4396.csv,0,0.41,8,100
500_0.000000_4396.csv,0,0.46,7,100
500_0.000000_4828.csv,0,0.01,300,100
500_0.000000_4828.csv,0,0.06,50,100
500_0.000000_4828.csv,0,0.11,28,100
500_0.000000_4828.csv,0,0.16,19,100
500_0.000000_4828.csv,0,0.21,15,100
500_0.000000_4828.csv,0,0.26,12,100
500_0.000000_4828.csv,0,0.31,10,100
500_0.000000_4828.csv,0,0.36,9,100
500_0.000000_4828.csv,0,0.41,8,100
500_0.000000_4828.csv,0,0.46,7,100
500_0.000000_6276.csv,0,0.01,300,100
500_0.000000_6276.csv,0,0.06,50,100
500_0.000000_6276.csv,0,0.11,28,100
500_0.000000_6276.csv,0,0.16,19,100
500_0.000000_6276.csv,0,0.21,15,100
500_0.000000_6276.csv,0,0.26,12,100
500_0.000000_6276.csv,0,0.31,10,100
500_0.000000_6276.csv,0,0.36,9,100
500_0.000000_6276.csv,0,0.41,8,100
500_0.000000_6276.csv,0,0.46,7,100
500_0.000000_7708.csv,0,0.01,300,100
500_0.000000_7708.csv,0,0.06,50,100
500_0.000000_7708.csv,0,0.11,28,100
500_0.000000_7708.csv,0,0.16,19,100
500_0.000000_7708.csv,0,0.21,15,100
500_0.000000_7708.csv,0,0.26,12,100
500_0.000000_7708.csv,0,0.31,10,100
500_0.000000_7708.csv,0,0.36,9,100
500_0.000000_7708.csv,0,0.41,8,100
500_0.000000_7708.csv,0,0.46,7,100
500_0.000000_8994.csv,0,0.01,300,100
500_0.000000_8994.csv,0,0.06,50,100
500_0.000000_8994.csv,0,0.11,28,100
500_0.000000_8994.csv,0,0.16,19,100
500_0.000000_8994.csv,0,0.21,15,100
500_0.000000_8994.csv,0,0.26,12,100
500_0.000000_8994.csv,0,0.31,10,100
500_0.000000_8994.csv,0,0.36,9,100
