filename,sep_degree,epsilon,sample_size,correct_guesses
3000_0.312333_3377.csv,0.312333,0.06,100,100
3000_0.312333_3377.csv,0.312333,0.11,56,100
3000_0.312333_3377.csv,0.312333,0.16,38,100
3000_0.312333_3377.csv,0.312333,0.21,30,100
3000_0.312333_3377.csv,0.312333,0.26,24,99
3000_0.312333_3377.csv,0.312333,0.31,20,96
3000_0.312333_3377.csv,0.312333,0.36,18,94
3000_0.312333_3377.csv,0.312333,0.41,16,91
3000_0.312333_3377.csv,0.312333,0.46,14,87
3000_0.313667_8980.csv,0.313667,0.01,600,100
3000_0.313667_8980.csv,0.313667,0.06,100,100
3000_0.313667_8980.csv,0.313667,0.11,56,100
3000_0.313667_8980.csv,0.313667,0.16,38,100
3000_0.313667_8980.csv,0.313667,0.21,30,100
3000_0.313667_8980.csv,0.313667,0.26,24,99
3000_0.313667_8980.csv,0.313667,0.31,20,98
3000_0.313667_8980.csv,0.313667,0.36,18,94
3000_0.313667_8980.csv,0.313667,0.41,16,91
3000_0.313667_8980.csv,0.313667,0.46,14,90
3000_0.316333_9959.csv,0.316333,0.01,600,100
3000_0.316333_9959.csv,0.316333,0.06,100,100
3000_0.316333_9959.csv,0.316333,0.11,56,100
3000_0.316333_9959.csv,0.316333,0.16,38,100
3000_0.316333_9959.csv,0.316333,0.21,30,100
3000_0.316333_9959.csv,0.316333,0.26,24,99
3000_0.316333_9959.csv,0.316333,0.31,20,99
3000_0.316333_9959.csv,0.316333,0.36,18,95
3000_0.316333_9959.csv,0.316333,0.41,16,92
3000_0.316333_9959.csv,0.316333,0.46,14,89
3000_0.382000_4003.csv,0.382,0.01,600,100
3000_0.382000_4003.csv,0.382,0.06,100,100
3000_0.382000_4003.csv,0.382,0.11,56,100
3000_0.382000_4003.csv,0.382,0.16,38,100
3000_0.382000_4003.csv,0.382,0.21,30,100
3000_0.382000_4003.csv,0.382,0.26,24,100
3000_0.382000_4003.csv,0.382,0.31,20,100
3000_0.382000_4003.csv,0.382,0.36,18,98
3000_0.382000_4003.csv,0.382,0.41,16,99
3000_0.382000_4003.csv,0.382,0.46,14,94
3000_0.418000_5580.csv,0.418,0.01,600,100
3000_0.418000_5580.csv,0.418,0.06,100,100
3000_0.418000_5580.csv,0.418,0.11,56,100
3000_0.418000_5580.csv,0.418,0.16,38,100
3000_0.418000_5580.csv,0.418,0.21,30,100
3000_0.418000_5580.csv,0.418,0.26,24,100
3000_0.418000_5580.csv,0.418,0.31,20,100
3000_0.418000_5580.csv,0.418,0.36,18,100
3000_0.418000_5580.csv,0.418,0.41,16,100
3000_0.418000_5580.csv,0.418,0.46,14,95
3000_0.419000_5310.csv,0.419,0.01,600,100
3000_0.419000_5310.csv,0.419,0.06,100,100
3000_0.419000_5310.csv,0.419,0.11,56,100
3000_0.419000_5310.csv,0.419,0.16,38,100
3000_0.419000_5310.csv,0.419,0.21,30,100
3000_0.419000_5310.csv,0.419,0.26,24,100
3000_0.419000_5310.csv,0.419,0.31,20,100
3000_0.419000_5310.csv,0.419,0.36,18,99
3000_0.419000_5310.csv,0.419,0.41,16,98
3000_0.419000_5310.csv,0.419,0.46,14,95
3000_0.465000_9433.csv,0.465,0.01,600,100
3000_0.465000_9433.csv,0.465,0.06,100,100
3000_0.465000_9433.csv,0.465,0.11,56,100
3000_0.465000_9433.csv,0.465,0.16,38,100
3000_0.465000_9433.csv,0.465,0.21,30,100
3000_0.465000_9433.csv,0.465,0.26,24,100
3000_0.465000_9433.csv,0.465,0.31,20,100
3000_0.465000_9433.csv,0.465,0.36,18,100
3000_0.465000_9433.csv,0.465,0.41,16,98
3000_0.465000_9433.csv,0.465,0.46,14,95
3500_0.000000_3400.csv,0,0.01,600,100
3500_0.000000_3400.csv,0,0.06,100,100
3500_0.000000_3400.csv,0,0.11,56,100
3500_0.000000_3400.csv,0,0.16,38,100
3500_0.000000_3400.csv,0,0.21,30,100
3500_0.000000_3400.csv,0,0.26,24,100
3500_0.000000_3400.csv,0,0.31,20,100
3500_0.000000_3400.csv,0,0.36,18,100
3500_0.000000_3400.csv,0,0.41,16,100
3500_0.000000_3400.csv,0,0.46,14,100
3500_0.000286_6332.csv,0.000286,0.01,600,0
3500_0.000286_6332.csv,0.000286,0.06,100,0
3500_0.000286_6332.csv,0.000286,0.11,56,0
3500_0.000286_6332.csv,0.000286,0.16,38,0
3500_0.000286_6332.csv,0.000286,0.21,30,0
3500_0.000286_6332.csv,0.000286,0.26,24,0
3500_0.000286_6332.csv,0.000286,0.31,20,0
3500_0.000286_6332.csv,0.000286,0.36,18,0
3500_0.000286_6332.csv,0.000286,0.41,16,0
3500_0.000286_6332.csv,0.000286,0.46,14,0
3500_0.014857_2764.csv,0.014857,0.01,600,99
3500_0.014857_2764.csv,0.014857,0.06,100,30
3500_0.014857_2764.csv,0.014857,0.11,56,7
3500_0.014857_2764.csv,0.014857,0.16,38,6
3500_0.014857_2764.csv,0.014857,0.21,30,1
3500_0.014857_2764.csv,0.014857,0.26,24,0
3500_0.014857_2764.csv,0.014857,0.31,20,1
3500_0.014857_2764.csv,0.014857,0.36,18,0
3500_0.014857_2764.csv,0.014857,0.41,16,0
3500_0.014857_2764.csv,0.014857,0.46,14,0
3500_0.045143_4312.csv,0.045143,0.01,600,100
3500_0.045143_4312.csv,0.045143,0.06,100,93
3500_0.045143_4312.csv,0.045143,0.11,56,63
3500_0.045143_4312.csv,0.045143,0.16,38,42
3500_0.045143_4312.csv,0.045143,0.21,30,26
3500_0.045143_4312.csv,0.045143,0.26,24,15
3500_0.045143_4312.csv,0.045143,0.31,20,10
3500_0.045143_4312.csv,0.045143,0.36,18,10
3500_0.045143_4312.csv,0.045143,0.41,16,5
3500_0.045143_4312.csv,0.045143,0.46,14,4
3500_0.075143_5690.csv,0.075143,0.01,600,100
3500_0.075143_5690.csv,0.075143,0.06,100,100
3500_0.075143_5690.csv,0.075143,0.11,56,89
3500_0.075143_5690.csv,0.075143,0.16,38,79
3500_0.075143_5690.csv,0.075143,0.21,30,57
3500_0.075143_5690.csv,0.075143,0.26,24,38
3500_0.075143_5690.csv,0.075143,0.31,20,33
3500_0.075143_5690.csv,0.075143,0.36,18,28
3500_0.075143_5690.csv,0.075143,0.41,16,21
3500_0.075143_5690.csv,0.075143,0.46,14,15
3500_0.116286_5172.csv,0.116286,0.01,600,100
3500_0.116286_5172.csv,0.116286,0.06,100,100
3500_0.116286_5172.csv,0.116286,0.11,56,97
3500_0.116286_5172.csv,0.116286,0.16,38,91
3500_0.116286_5172.csv,0.116286,0.21,30,87
3500_0.116286_5172.csv,0.116286,0.26,24,65
3500_0.116286_5172.csv,0.116286,0.31,20,52
3500_0.116286_5172.csv,0.116286,0.36,18,44
3500_0.116286_5172.csv,0.116286,0.41,16,37
3500_0.116286_5172.csv,0.116286,0.46,14,34
3500_0.184286_4364.csv,0.184286,0.01,600,100
3500_0.184286_4364.csv,0.184286,0.06,100,100
3500_0.184286_4364.csv,0.184286,0.11,56,100
3500_0.184286_4364.csv,0.184286,0.16,38,99
3500_0.184286_4364.csv,0.184286,0.21,30,94
3500_0.184286_4364.csv,0.184286,0.26,24,83
3500_0.184286_4364.csv,0.184286,0.31,20,82
3500_0.184286_4364.csv,0.184286,0.36,18,74
3500_0.184286_4364.csv,0.184286,0.41,16,69
3500_0.184286_4364.csv,0.184286,0.46,14,50
3500_0.222857_9240.csv,0.222857,0.01,600,100
3500_0.222857_9240.csv,0.222857,0.06,100,100
3500_0.222857_9240.csv,0.222857,0.11,56,100
3500_0.222857_9240.csv,0.222857,0.16,38,100
3500_0.222857_9240.csv,0.222857,0.21,30,99
3500_0.222857_9240.csv,0.222857,0.26,24,98
3500_0.222857_9240.csv,0.222857,0.31,20,91
3500_0.222857_9240.csv,0.222857,0.36,18,79
3500_0.222857_9240.csv,0.222857,0.41,16,82
3500_0.222857_9240.csv,0.222857,0.46,14,64
3500_0.299714_4378.csv,0.299714,0.01,600,100
3500_0.299714_4378.csv,0.299714,0.06,100,100
3500_0.299714_4378.csv,0.299714,0.11,56,100
3500_0.299714_4378.csv,0.299714,0.16,38,100
3500_0.299714_4378.csv,0.299714,0.21,30,100
3500_0.299714_4378.csv,0.299714,0.26,24,100
3500_0.299714_4378.csv,0.299714,0.31,20,98
3500_0.299714_4378.csv,0.299714,0.36,18,97
3500_0.299714_4378.csv,0.299714,0.41,16,94
3500_0.299714_4378.csv,0.299714,0.46,14,87
3500_0.309429_2203.csv,0.309429,0.01,600,100
3500_0.309429_2203.csv,0.309429,0.06,100,100
3500_0.309429_2203.csv,0.309429,0.11,56,100
3500_0.309429_2203.csv,0.309429,0.16,38,100
3500_0.309429_2203.csv,0.309429,0.21,30,100
3500_0.309429_2203.csv,0.309429,0.26,24,99
3500_0.309429_2203.csv,0.309429,0.31,20,98
3500_0.309429_2203.csv,0.309429,0.36,18,94
3500_0.309429_2203.csv,0.309429,0.41,16,87
3500_0.309429_2203.csv,0.309429,0.46,14,85
3500_0.313429_9246.csv,0.313429,0.01,600,100
3500_0.313429_9246.csv,0.313429,0.06,100,100
3500_0.313429_9246.csv,0.313429,0.11,56,100
3500_0.313429_9246.csv,0.313429,0.16,38,100
3500_0.313429_9246.csv,0.313429,0.21,30,100
3500_0.313429_9246.csv,0.313429,0.26,24,99
3500_0.313429_9246.csv,0.313429,0.31,20,96
3500_0.313429_9246.csv,0.313429,0.36,18,96
3500_0.313429_9246.csv,0.313429,0.41,16,90
3500_0.313429_9246.csv,0.313429,0.46,14,81
3500_0.355714_3728.csv,0.355714,0.01,600,100
3500_0.355714_3728.csv,0.355714,0.06,100,100
3500_0.355714_3728.csv,0.355714,0.11,56,100
3500_0.355714_3728.csv,0.355714,0.16,38,100
3500_0.355714_3728.csv,0.355714,0.21,30,100
3500_0.355714_3728.csv,0.355714,0.26,24,100
3500_0.355714_3728.csv,0.355714,0.31,20,99
3500_0.355714_3728.csv,0.355714,0.36,18,99
3500_0.355714_3728.csv,0.355714,0.41,16,96
3500_0.355714_3728.csv,0.355714,0.46,14,96
3500_0.380857_3801.csv,0.380857,0.01,600,100
3500_0.380857_3801.csv,0.380857,0.06,100,100
3500_0.380857_3801.csv,0.380857,0.11,56,100
3500_0.380857_3801.csv,0.380857,0.16,38,100
3500_0.380857_3801.csv,0.380857,0.21,30,100
3500_0.380857_3801.csv,0.380857,0.26,24,100
3500_0.380857_3801.csv,0.380857,0.31,20,99
3500_0.380857_3801.csv,0.380857,0.36,18,97
3500_0.380857_3801.csv,0.380857,0.41,16,98
3500_0.380857_3801.csv,0.380857,0.46,14,93
3500_0.436857_2595.csv,0.436857,0.01,600,100
3500_0.436857_2595.csv,0.436857,0.06,100,100
3500_0.436857_2595.csv,0.436857,0.11,56,100
3500_0.436857_2595.csv,0.436857,0.16,38,100
3500_0.436857_2595.csv,0.436857,0.21,30,100
3500_0.436857_2595.csv,0.436857,0.26,24,100
3500_0.436857_2595.csv,0.436857,0.31,20,100
3500_0.436857_2595.csv,0.436857,0.36,18,99
3500_0.436857_2595.csv,0.436857,0.41,16,98
3500_0.436857_2595.csv,0.436857,0.46,14,93
3500_0.458000_1273.csv,0.458,0.01,600,100
3500_0.458000_1273.csv,0.458,0.06,100,100
3500_0.458000_1273.csv,0.458,0.11,56,100
3500_0.458000_1273.csv,0.458,0.16,38,100
3500_0.458000_1273.csv,0.458,0.21,30,100
3500_0.458000_1273.csv,0.458,0.26,24,100
3500_0.458000_1273.csv,0.458,0.31,20,100
3500_0.458000_1273.csv,0.458,0.36,18,99
3500_0.458000_1273.csv,0.458,0.41,16,99
3500_0.458000_1273.csv,0.458,0.46,14,94
4000_0.000000_3749.csv,0,0.01,600,100
4000_0.000000_3749.csv,0,0.06,100,100
4000_0.000000_3749.csv,0,0.11,56,100
4000_0.000000_3749.csv,0,0.16,38,100
4000_0.000000_3749.csv,0,0.21,30,100
4000_0.000000_3749.csv,0,0.26,24,100
4000_0.000000_3749.csv,0,0.31,20,100
4000_0.000000_3749.csv,0,0.36,18,100
4000_0.000000_3749.csv,0,0.41,16,100
4000_0.000000_3749.csv,0,0.46,14,100
4000_0.000000_4210.csv,0,0.01,600,100
4000_0.000000_4210.csv,0,0.06,100,100
4000_0.000000_4210.csv,0,0.11,56,100
4000_0.000000_4210.csv,0,0.16,38,100
4000_0.000000_4210.csv,0,0.21,30,100
4000_0.000000_4210.csv,0,0.26,24,100
4000_0.000000_4210.csv,0,0.31,20,100
4000_0.000000_4210.csv,0,0.36,18,100
4000_0.000000_4210.csv,0,0.41,16,100
4000_0.000000_4210.csv,0,0.46,14,100
4000_0.023250_6378.csv,0.02325,0.01,600,100
4000_0.023250_6378.csv,0.02325,0.06,100,47
4000_0.023250_6378.csv,0.02325,0.11,56,17
4000_0.023250_6378.csv,0.02325,0.16,38,5
4000_0.023250_6378.csv,0.02325,0.21,30,2
4000_0.023250_6378.csv,0.02325,0.26,24,1
4000_0.023250_6378.csv,0.02325,0.31,20,0
4000_0.023250_6378.csv,0.02325,0.36,18,1
4000_0.023250_6378.csv,0.02325,0.41,16,0
4000_0.023250_6378.csv,0.02325,0.46,14,0
4000_0.042000_4066.csv,0.042,0.01,600,100
4000_0.042000_4066.csv,0.042,0.06,100,90
4000_0.042000_4066.csv,0.042,0.11,56,75
4000_0.042000_4066.csv,0.042,0.16,38,46
4000_0.042000_4066.csv,0.042,0.21,30,32
4000_0.042000_4066.csv,0.042,0.26,24,32
4000_0.042000_4066.csv,0.042,0.31,20,21
4000_0.042000_4066.csv,0.042,0.36,18,21
4000_0.042000_4066.csv,0.042,0.41,16,6
4000_0.042000_4066.csv,0.042,0.46,14,6
4000_0.090000_2571.csv,0.09,0.01,600,100
4000_0.090000_2571.csv,0.09,0.06,100,100
4000_0.090000_2571.csv,0.09,0.11,56,96
4000_0.090000_2571.csv,0.09,0.16,38,83
4000_0.090000_2571.csv,0.09,0.21,30,72
4000_0.090000_2571.csv,0.09,0.26,24,48
4000_0.090000_2571.csv,0.09,0.31,20,46
4000_0.090000_2571.csv,0.09,0.36,18,26
4000_0.090000_2571.csv,0.09,0.41,16,31
4000_0.090000_2571.csv,0.09,0.46,14,20
4000_0.201500_1252.csv,0.2015,0.01,600,100
4000_0.201500_1252.csv,0.2015,0.06,100,100
4000_0.201500_1252.csv,0.2015,0.11,56,100
4000_0.201500_1252.csv,0.2015,0.16,38,100
4000_0.201500_1252.csv,0.2015,0.21,30,97
4000_0.201500_1252.csv,0.2015,0.26,24,92
4000_0.201500_1252.csv,0.2015,0.31,20,84
4000_0.201500_1252.csv,0.2015,0.36,18,78
4000_0.201500_1252.csv,0.2015,0.41,16,72
4000_0.201500_1252.csv,0.2015,0.46,14,50
4000_0.202000_9502.csv,0.202,0.01,600,100
4000_0.202000_9502.csv,0.202,0.06,100,100
4000_0.202000_9502.csv,0.202,0.11,56,99
4000_0.202000_9502.csv,0.202,0.16,38,99
4000_0.202000_9502.csv,0.202,0.21,30,97
4000_0.202000_9502.csv,0.202,0.26,24,91
4000_0.202000_9502.csv,0.202,0.31,20,82
4000_0.202000_9502.csv,0.202,0.36,18,69
4000_0.202000_9502.csv,0.202,0.41,16,73
4000_0.202000_9502.csv,0.202,0.46,14,58
4000_0.209250_3605.csv,0.20925,0.01,600,100
4000_0.209250_3605.csv,0.20925,0.06,100,100
4000_0.209250_3605.csv,0.20925,0.11,56,100
4000_0.209250_3605.csv,0.20925,0.16,38,99
4000_0.209250_3605.csv,0.20925,0.21,30,99
4000_0.209250_3605.csv,0.20925,0.26,24,96
4000_0.209250_3605.csv,0.20925,0.31,20,83
4000_0.209250_3605.csv,0.20925,0.36,18,81
4000_0.209250_3605.csv,0.20925,0.41,16,68
4000_0.209250_3605.csv,0.20925,0.46,14,59
4000_0.209250_9859.csv,0.20925,0.01,600,100
4000_0.209250_9859.csv,0.20925,0.06,100,100
4000_0.209250_9859.csv,0.20925,0.11,56,100
4000_0.209250_9859.csv,0.20925,0.16,38,98
4000_0.209250_9859.csv,0.20925,0.21,30,95
4000_0.209250_9859.csv,0.20925,0.26,24,93
4000_0.209250_9859.csv,0.20925,0.31,20,85
4000_0.209250_9859.csv,0.20925,0.36,18,80
4000_0.209250_9859.csv,0.20925,0.41,16,67
4000_0.209250_9859.csv,0.20925,0.46,14,65
4000_0.223250_8245.csv,0.22325,0.01,600,100
4000_0.223250_8245.csv,0.22325,0.06,100,100
4000_0.223250_8245.csv,0.22325,0.11,56,100
4000_0.223250_8245.csv,0.22325,0.16,38,99
4000_0.223250_8245.csv,0.22325,0.21,30,98
4000_0.223250_8245.csv,0.22325,0.26,24,96
4000_0.223250_8245.csv,0.22325,0.31,20,87
4000_0.223250_8245.csv,0.22325,0.36,18,78
4000_0.223250_8245.csv,0.22325,0.41,16,69
4000_0.223250_8245.csv,0.22325,0.46,14,68
4000_0.334500_7889.csv,0.3345,0.01,600,100
4000_0.334500_7889.csv,0.3345,0.06,100,100
4000_0.334500_7889.csv,0.3345,0.11,56,100
4000_0.334500_7889.csv,0.3345,0.16,38,100
4000_0.334500_7889.csv,0.3345,0.21,30,100
4000_0.334500_7889.csv,0.3345,0.26,24,100
4000_0.334500_7889.csv,0.3345,0.31,20,99
4000_0.334500_7889.csv,0.3345,0.36,18,97
4000_0.334500_7889.csv,0.3345,0.41,16,96
4000_0.334500_7889.csv,0.3345,0.46,14,85
4000_0.368500_5380.csv,0.3685,0.01,600,100
4000_0.368500_5380.csv,0.3685,0.06,100,100
4000_0.368500_5380.csv,0.3685,0.11,56,100
4000_0.368500_5380.csv,0.3685,0.16,38,100
4000_0.368500_5380.csv,0.3685,0.21,30,100
4000_0.368500_5380.csv,0.3685,0.26,24,100
4000_0.368500_5380.csv,0.3685,0.31,20,99
4000_0.368500_5380.csv,0.3685,0.36,18,99
4000_0.368500_5380.csv,0.3685,0.41,16,89
4000_0.368500_5380.csv,0.3685,0.46,14,93
4000_0.372500_4718.csv,0.3725,0.01,600,100
4000_0.372500_4718.csv,0.3725,0.06,100,100
4000_0.372500_4718.csv,0.3725,0.11,56,100
4000_0.372500_4718.csv,0.3725,0.16,38,100
4000_0.372500_4718.csv,0.3725,0.21,30,100
4000_0.372500_4718.csv,0.3725,0.26,24,100
4000_0.372500_4718.csv,0.3725,0.31,20,97
4000_0.372500_4718.csv,0.3725,0.36,18,97
4000_0.372500_4718.csv,0.3725,0.41,16,97
4000_0.372500_4718.csv,0.3725,0.46,14,98
4000_0.434250_4764.csv,0.43425,0.01,600,100
4000_0.434250_4764.csv,0.43425,0.06,100,100
4000_0.434250_4764.csv,0.43425,0.11,56,100
4000_0.434250_4764.csv,0.43425,0.16,38,100
4000_0.434250_4764.csv,0.43425,0.21,30,100
4000_0.434250_4764.csv,0.43425,0.26,24,100
4000_0.434250_4764.csv,0.43425,0.31,20,100
4000_0.434250_4764.csv,0.43425,0.36,18,99
4000_0.434250_4764.csv,0.43425,0.41,16,98
4000_0.434250_4764.csv,0.43425,0.46,14,96
4000_0.468000_8029.csv,0.468,0.01,600,100
4000_0.468000_8029.csv,0.468,0.06,100,100
4000_0.468000_8029.csv,0.468,0.11,56,100
4000_0.468000_8029.csv,0.468,0.16,38,100
4000_0.468000_8029.csv,0.468,0.21,30,100
4000_0.468000_8029.csv,0.468,0.26,24,100
4000_0.468000_8029.csv,0.468,0.31,20,99
4000_0.468000_8029.csv,0.468,0.36,18,100
4000_0.468000_8029.csv,0.468,0.41,16,99
4000_0.468000_8029.csv,0.468,0.46,14,94
4500_0.112667_9582.csv,0.112667,0.01,600,100
4500_0.112667_9582.csv,0.112667,0.06,100,100
4500_0.112667_9582.csv,0.112667,0.11,56,98
4500_0.112667_9582.csv,0.112667,0.16,38,91
4500_0.112667_9582.csv,0.112667,0.21,30,78
4500_0.112667_9582.csv,0.112667,0.26,24,65
4500_0.112667_9582.csv,0.112667,0.31,20,56
4500_0.112667_9582.csv,0.112667,0.36,18,39
4500_0.112667_9582.csv,0.112667,0.41,16,31
4500_0.112667_9582.csv,0.112667,0.46,14,25
4500_0.184667_3146.csv,0.184667,0.01,600,100
4500_0.184667_3146.csv,0.184667,0.06,100,100
4500_0.184667_3146.csv,0.184667,0.11,56,100
4500_0.184667_3146.csv,0.184667,0.16,38,100
4500_0.184667_3146.csv,0.184667,0.21,30,97
4500_0.184667_3146.csv,0.184667,0.26,24,88
4500_0.184667_3146.csv,0.184667,0.31,20,77
4500_0.184667_3146.csv,0.184667,0.36,18,74
4500_0.184667_3146.csv,0.184667,0.41,16,66
4500_0.184667_3146.csv,0.184667,0.46,14,58
4500_0.267778_9794.csv,0.267778,0.01,600,100
4500_0.267778_9794.csv,0.267778,0.06,100,100
4500_0.267778_9794.csv,0.267778,0.11,56,100
4500_0.267778_9794.csv,0.267778,0.16,38,100
4500_0.267778_9794.csv,0.267778,0.21,30,100
4500_0.267778_9794.csv,0.267778,0.26,24,100
4500_0.267778_9794.csv,0.267778,0.31,20,92
4500_0.267778_9794.csv,0.267778,0.36,18,97
4500_0.267778_9794.csv,0.267778,0.41,16,87
4500_0.267778_9794.csv,0.267778,0.46,14,83
4500_0.299333_5344.csv,0.299333,0.01,600,100
4500_0.299333_5344.csv,0.299333,0.06,100,100
4500_0.299333_5344.csv,0.299333,0.11,56,100
4500_0.299333_5344.csv,0.299333,0.16,38,100
4500_0.299333_5344.csv,0.299333,0.21,30,100
4500_0.299333_5344.csv,0.299333,0.26,24,99
4500_0.299333_5344.csv,0.299333,0.31,20,99
4500_0.299333_5344.csv,0.299333,0.36,18,93
4500_0.299333_5344.csv,0.299333,0.41,16,91
4500_0.299333_5344.csv,0.299333,0.46,14,90
4500_0.303111_7334.csv,0.303111,0.01,600,100
4500_0.303111_7334.csv,0.303111,0.06,100,100
4500_0.303111_7334.csv,0.303111,0.11,56,100
4500_0.303111_7334.csv,0.303111,0.16,38,100
4500_0.303111_7334.csv,0.303111,0.21,30,100
4500_0.303111_7334.csv,0.303111,0.26,24,100
4500_0.303111_7334.csv,0.303111,0.31,20,98
4500_0.303111_7334.csv,0.303111,0.36,18,97
4500_0.303111_7334.csv,0.303111,0.41,16,93
4500_0.303111_7334.csv,0.303111,0.46,14,85
4500_0.309111_6680.csv,0.309111,0.01,600,100
4500_0.309111_6680.csv,0.309111,0.06,100,100
4500_0.309111_6680.csv,0.309111,0.11,56,100
4500_0.309111_6680.csv,0.309111,0.16,38,100
4500_0.309111_6680.csv,0.309111,0.21,30,100
4500_0.309111_6680.csv,0.309111,0.26,24,100
4500_0.309111_6680.csv,0.309111,0.31,20,97
4500_0.309111_6680.csv,0.309111,0.36,18,90
4500_0.309111_6680.csv,0.309111,0.41,16,93
4500_0.309111_6680.csv,0.309111,0.46,14,83
4500_0.314222_7942.csv,0.314222,0.01,600,100
4500_0.314222_7942.csv,0.314222,0.06,100,100
4500_0.314222_7942.csv,0.314222,0.11,56,100
4500_0.314222_7942.csv,0.314222,0.16,38,100
4500_0.314222_7942.csv,0.314222,0.21,30,100
4500_0.314222_7942.csv,0.314222,0.26,24,98
4500_0.314222_7942.csv,0.314222,0.31,20,97
4500_0.314222_7942.csv,0.314222,0.36,18,96
4500_0.314222_7942.csv,0.314222,0.41,16,93
4500_0.314222_7942.csv,0.314222,0.46,14,88
4500_0.353333_7478.csv,0.353333,0.01,600,100
4500_0.353333_7478.csv,0.353333,0.06,100,100
4500_0.353333_7478.csv,0.353333,0.11,56,100
4500_0.353333_7478.csv,0.353333,0.16,38,100
4500_0.353333_7478.csv,0.353333,0.21,30,100
4500_0.353333_7478.csv,0.353333,0.26,24,100
4500_0.353333_7478.csv,0.353333,0.31,20,99
4500_0.353333_7478.csv,0.353333,0.36,18,99
4500_0.353333_7478.csv,0.353333,0.41,16,93
4500_0.353333_7478.csv,0.353333,0.46,14,89
4500_0.384222_7849.csv,0.384222,0.01,600,100
4500_0.384222_7849.csv,0.384222,0.06,100,100
4500_0.384222_7849.csv,0.384222,0.11,56,100
4500_0.384222_7849.csv,0.384222,0.16,38,100
4500_0.384222_7849.csv,0.384222,0.21,30,100
4500_0.384222_7849.csv,0.384222,0.26,24,100
4500_0.384222_7849.csv,0.384222,0.31,20,100
4500_0.384222_7849.csv,0.384222,0.36,18,97
4500_0.384222_7849.csv,0.384222,0.41,16,94
4500_0.384222_7849.csv,0.384222,0.46,14,96
4500_0.419778_4083.csv,0.419778,0.01,600,100
4500_0.419778_4083.csv,0.419778,0.06,100,100
4500_0.419778_4083.csv,0.419778,0.11,56,100
4500_0.419778_4083.csv,0.419778,0.16,38,100
4500_0.419778_4083.csv,0.419778,0.21,30,100
4500_0.419778_4083.csv,0.419778,0.26,24,100
4500_0.419778_4083.csv,0.419778,0.31,20,99
4500_0.419778_4083.csv,0.419778,0.36,18,98
4500_0.419778_4083.csv,0.419778,0.41,16,98
4500_0.419778_4083.csv,0.419778,0.46,14,92
4500_0.472444_4589.csv,0.472444,0.01,600,100
4500_0.472444_4589.csv,0.472444,0.06,100,100
4500_0.472444_4589.csv,0.472444,0.11,56,100
4500_0.472444_4589.csv,0.472444,0.16,38,100
4500_0.472444_4589.csv,0.472444,0.21,30,100
4500_0.472444_4589.csv,0.472444,0.26,24,100
4500_0.472444_4589.csv,0.472444,0.31,20,100
4500_0.472444_4589.csv,0.472444,0.36,18,100
4500_0.472444_4589.csv,0.472444,0.41,16,100
4500_0.472444_4589.csv,0.472444,0.46,14,92
500_0.000000_4396.csv,0,0.01,500,100
500_0.000000_4396.csv,0,0.06,100,100
500_0.000000_4396.csv,0,0.11,56,100
500_0.000000_4396.csv,0,0.16,38,100
500_0.000000_4396.csv,0,0.21,30,100
500_0.000000_4396.csv,0,0.26,24,100
500_0.000000_4396.csv,0,0.31,20,100
500_0.000000_4396.csv,0,0.36,18,100
500_0.000000_4396.csv,0,0.41,16,100
500_0.000000_4396.csv,0,0.46,14,100
500_0.000000_4828.csv,0,0.01,500,100
500_0.000000_4828.csv,0,0.06,100,100
500_0.000000_4828.csv,0,0.11,56,100
500_0.000000_4828.csv,0,0.16,38,100
500_0.000000_4828.csv,0,0.21,30,100
500_0.000000_4828.csv,0,0.26,24,100
500_0.000000_4828.csv,0,0.31,20,100
500_0.000000_4828.csv,0,0.36,18,100
500_0.000000_4828.csv,0,0.41,16,100
500_0.000000_4828.csv,0,0.46,14,100
500_0.000000_6276.csv,0,0.01,500,100
500_0.000000_6276.csv,0,0.06,100,100
500_0.000000_6276.csv,0,0.11,56,100
500_0.000000_6276.csv,0,0.16,38,100
500_0.000000_6276.csv,0,0.21,30,100
500_0.000000_6276.csv,0,0.26,24,100
500_0.000000_6276.csv,0,0.31,20,100
500_0.000000_6276.csv,0,0.36,18,100
500_0.000000_6276.csv,0,0.41,16,100
500_0.000000_6276.csv,0,0.46,14,100
500_0.000000_7708.csv,0,0.01,500,100
500_0.000000_7708.csv,0,0.06,100,100
500_0.000000_7708.csv,0,0.11,56,100
500_0.000000_7708.csv,0,0.16,38,100
500_0.000000_7708.csv,0,0.21,30,100
500_0.000000_7708.csv,0,0.26,24,100
500_0.000000_7708.csv,0,0.31,20,100
500_0.000000_7708.csv,0,0.36,18,100
500_0.000000_7708.csv,0,0.41,16,100
500_0.000000_7708.csv,0,0.46,14,100
500_0.000000_8994.csv,0,0.01,500,100
500_0.000000_8994.csv,0,0.06,100,100
500_0.000000_8994.csv,0,0.11,56,100
500_0.000000_8994.csv,0,0.16,38,100
500_0.000000_8994.csv,0,0.21,30,100
500_0.000000_8994.csv,0,0.26,24,100
500_0.000000_8994.csv,0,0.31,20,100
500_0.000000_8994.csv,0,0.36,18,100
500_0.000000_8994.csv,0,0.41,16,100
500_0.000000_8994.csv,0,0.46,14,100
500_0.002000_1728.csv,0.002,0.01,500,100
500_0.002000_1728.csv,0.002,0.06,100,4
